Problem Name: dm_7_1_4
Algorithm Name: DSA


Iteration number,Average Price,Total Grade,BEST Total Grade,Lowest Agent Price,Lowest Agent Name,Highest Agent,Highest Agent Name,
7,9.548048571428572,2488.1561400000005,2488.1561399999996,0.9141,h3,25.627889999999994,h2
8,9.548048571428572,2488.1561400000005,2488.1561399999996,0.9141,h3,25.627889999999994,h2
9,9.548048571428572,2488.15614,2488.1561399999996,0.9141,h3,25.627889999999994,h2
10,9.548048571428572,2488.156140000001,2488.1561399999996,0.9141,h3,25.627889999999994,h2



Problem Name: dm_7_1_2
Algorithm Name: SHMGM


Iteration number,Average Price,Total Grade,BEST Total Grade,Lowest Agent Price,Lowest Agent Name,Highest Agent,Highest Agent Name,
0,9.206777142857144,2749.3933999999995,2749.3933999999995,0.9164700000000001,h7,22.46424,h6
1,8.97534857142857,2503.8676400000004,2503.8676400000004,0.9164700000000001,h7,22.46424,h6
2,7.394348571428571,2474.239640000001,2474.239640000001,0.9164700000000001,h7,22.46424,h6
3,7.340348571428572,2461.812639999999,2461.812639999999,0.9164700000000001,h7,17.81733,h2
4,7.346597142857142,2457.9846400000015,2457.9846400000015,0.9164700000000001,h7,17.81733,h2
5,7.346597142857143,2457.18598,2457.18598,0.96021,h7,17.81733,h2
6,5.887431428571429,2457.0295800000004,2457.0295800000004,0.96021,h7,17.81733,h2
7,5.763574285714286,2453.1458199999997,2453.1458199999997,0.5940300000000001,h2,16.70184,h4
8,5.763574285714289,1905.8332200000004,1905.8332200000004,0.5940300000000001,h2,16.70184,h4
9,5.763574285714286,1905.3532199999997,1905.3532199999997,0.5940300000000001,h2,16.70184,h4
10,5.763574285714286,1904.9644199999993,1904.9644199999993,0.5940300000000001,h2,16.70184,h4



Problem Name: dm_2_1_3
Algorithm Name: DSA


Iteration number,Average Price,Total Grade,BEST Total Grade,Lowest Agent Price,Lowest Agent Name,Highest Agent,Highest Agent Name,
0,24.014775,2687.94323,2687.94323,19.626749999999998,h1,34.33127999999999,h2
1,24.014775,2493.5619500000003,2493.5619500000003,19.626749999999998,h1,28.4028,h2
2,24.014775,2493.4527500000004,2493.4527500000004,19.626749999999998,h1,28.4028,h2
3,24.014775,2493.4527499999995,2493.4527499999995,19.626749999999998,h1,28.4028,h2
4,24.014775,2493.4527500000004,2493.4527499999995,19.626749999999998,h1,28.4028,h2
5,24.014775,2493.4527500000004,2493.4527499999995,19.626749999999998,h1,28.4028,h2
6,24.014775,2493.4527499999995,2493.4527499999995,19.626749999999998,h1,28.4028,h2
7,24.014775,2493.4527500000004,2493.4527499999995,19.626749999999998,h1,28.4028,h2
8,24.014775,2493.4527500000004,2493.4527499999995,19.626749999999998,h1,28.4028,h2
9,24.014775,2493.4527500000004,2493.4527499999995,19.626749999999998,h1,28.4028,h2
10,24.014775,2493.4527500000004,2493.4527499999995,19.626749999999998,h1,28.4028,h2



Problem Name: dm_2_1_3
Algorithm Name: SHMGM


Iteration number,Average Price,Total Grade,BEST Total Grade,Lowest Agent Price,Lowest Agent Name,Highest Agent,Highest Agent Name,
0,20.576054999999997,2477.77019,2477.77019,19.626749999999998,h1,27.45384,h2
1,20.576054999999997,2138.32331,2138.32331,19.626749999999998,h1,21.525359999999996,h2
2,16.493385,2138.21411,2138.21411,19.626749999999998,h1,21.525359999999996,h2
3,16.643234999999997,2510.0644700000003,2138.21411,13.360020000000002,h2,19.926449999999996,h1
4,16.648905,2793.45461,2138.21411,13.360020000000002,h2,19.937789999999996,h1
5,16.596255,2738.39891,2138.21411,13.403760000000002,h2,19.78875,h1
6,16.596255,2672.9605099999994,2138.21411,13.403760000000002,h2,19.78875,h1
7,16.435065,2672.63813,2138.21411,13.403760000000002,h2,19.466369999999998,h1
8,16.440735,2487.6046699999997,2138.21411,13.403760000000002,h2,19.47771,h1
9,16.487715,2613.36743,2138.21411,13.360020000000002,h2,19.615409999999997,h1
10,16.493385,2663.9503699999996,2138.21411,13.360020000000002,h2,19.626749999999998,h1



Problem Name: dm_7_1_3
Algorithm Name: DSA


Iteration number,Average Price,Total Grade,BEST Total Grade,Lowest Agent Price,Lowest Agent Name,Highest Agent,Highest Agent Name,
0,10.132885714285717,4228.34008,4228.34008,2.1776700000000004,h5,20.4981,h2
1,10.979811428571427,4228.34008,4228.34008,2.1776700000000004,h5,20.4981,h2
2,10.091880000000002,4102.562800000001,4102.562800000001,2.1776700000000004,h5,19.78875,h1
3,10.09188,4041.0037600000005,4041.0037600000005,1.8906300000000003,h5,19.78875,h1
4,10.091880000000002,4040.9209600000004,4040.9209600000004,1.8906300000000003,h5,19.78875,h1
5,10.091880000000002,4040.9209600000004,4040.9209600000004,1.8906300000000003,h5,19.78875,h1
6,10.091880000000002,4040.920960000001,4040.9209600000004,1.8906300000000003,h5,19.78875,h1
7,10.091880000000002,4040.9209600000004,4040.9209600000004,1.8906300000000003,h5,19.78875,h1
8,10.091880000000002,4040.9209600000004,4040.9209600000004,1.8906300000000003,h5,19.78875,h1
9,10.091880000000002,4040.920960000001,4040.9209600000004,1.8906300000000003,h5,19.78875,h1
10,10.091880000000002,4040.920960000001,4040.9209600000004,1.8906300000000003,h5,19.78875,h1



Problem Name: dm_7_1_3
Algorithm Name: SHMGM


Iteration number,Average Price,Total Grade,BEST Total Grade,Lowest Agent Price,Lowest Agent Name,Highest Agent,Highest Agent Name,
0,11.995757142857142,4287.518980000003,4287.518980000003,2.1663300000000003,h5,35.65319999999999,h2
1,11.995757142857142,4075.2529000000004,4075.2529000000004,2.1663300000000003,h5,29.724719999999994,h2
2,11.954751428571429,4072.8729000000008,4072.8729000000008,2.1663300000000003,h5,29.724719999999994,h2
3,11.954751428571427,4072.50306,4072.50306,1.8792900000000001,h5,29.724719999999994,h2
4,11.954751428571427,4072.343460000001,4072.343460000001,1.8792900000000001,h5,29.724719999999994,h2
5,11.105134285714286,4072.2342599999993,4072.2342599999993,1.8792900000000001,h5,29.724719999999994,h2
6,11.1408,4529.3902,4072.2342599999993,2.1402900000000002,h5,24.535920000000004,h6
7,11.1408,4196.4782000000005,4072.2342599999993,2.1402900000000002,h5,24.535920000000004,h6
8,11.1408,4187.591000000002,4072.2342599999993,2.1402900000000002,h5,24.535920000000004,h6
9,11.142574285714286,4186.17742,4072.2342599999993,2.152710000000001,h5,24.535920000000004,h6
10,11.105134285714286,4185.94054,4072.2342599999993,2.152710000000001,h5,24.535920000000004,h6



Problem Name: dm_7_1_5
Algorithm Name: DSA


Iteration number,Average Price,Total Grade,BEST Total Grade,Lowest Agent Price,Lowest Agent Name,Highest Agent,Highest Agent Name,
0,14.789554285714285,2932.3207799999996,2932.3207799999996,5.9425799999999995,h6,33.91245,h1
1,14.789554285714283,2925.9847799999993,2925.9847799999993,5.9425799999999995,h6,33.91245,h1
2,14.638894285714283,2915.6359799999996,2915.6359799999996,5.9425799999999995,h6,33.91245,h1
3,14.638894285714285,2852.0037599999996,2852.0037599999996,5.9425799999999995,h6,33.91245,h1
4,14.638894285714285,2851.9065600000004,2851.9065600000004,5.9425799999999995,h6,33.91245,h1
5,14.638894285714285,2851.9065600000004,2851.9065600000004,5.9425799999999995,h6,33.91245,h1
6,14.638894285714285,2851.9065600000004,2851.9065600000004,5.9425799999999995,h6,33.91245,h1
7,14.638894285714285,2851.90656,2851.90656,5.9425799999999995,h6,33.91245,h1
8,14.638894285714283,2851.9065600000004,2851.90656,5.9425799999999995,h6,33.91245,h1
9,14.638894285714285,2851.9065600000004,2851.90656,5.9425799999999995,h6,33.91245,h1
10,14.638894285714285,2851.906560000001,2851.90656,5.9425799999999995,h6,33.91245,h1



Problem Name: dm_7_1_5
Algorithm Name: SHMGM


Iteration number,Average Price,Total Grade,BEST Total Grade,Lowest Agent Price,Lowest Agent Name,Highest Agent,Highest Agent Name,
0,16.755908571428574,2916.1703799999996,2916.1703799999996,5.686859999999999,h6,34.48461,h1
1,16.60524857142857,2795.0788599999996,2795.0788599999996,5.686859999999999,h6,34.48461,h1
2,15.659374285714287,2764.540239999999,2764.540239999999,5.686859999999999,h6,34.48461,h1
3,15.657600000000002,2743.3463199999997,2743.3463199999997,5.686859999999999,h6,34.48461,h1
4,11.554988571428572,2739.9207000000006,2739.9207000000006,5.686859999999999,h6,34.48461,h1
5,11.514257142857145,2737.96682,2737.96682,5.761380000000001,h6,25.44813,h1
6,11.50973142857143,2576.9541,2576.9541,5.761380000000001,h6,25.44813,h1
7,11.50973142857143,2566.15122,2566.15122,5.761380000000001,h6,25.44813,h1
8,11.507957142857146,2562.7168199999996,2562.7168199999996,5.761380000000001,h6,25.44813,h1
9,12.76044857142857,2559.2911999999997,2559.2911999999997,5.761380000000001,h6,25.44813,h1
10,12.76044857142857,2826.073439999999,2559.2911999999997,5.7738,h6,32.037569999999995,h1



Avergae total power consumption per algorithm per iteration

Iteration number,DSA,SHMGM,
0,2821.689216666667,2763.2456600000005
1,2784.858816666667,2595.80982
2,2731.67567,2582.1415433333336
3,2705.56746,2637.5159666666664
4,2705.53746,2682.5846833333335
5,2705.53746,2684.6736066666667
6,2705.53746,2702.7977799999994
7,2705.53746,2598.53635
8,2705.53746,2473.699673333334
9,2705.53746,2493.22881
10,2705.537460000001,2554.2325866666665
